0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0.322
201,0.322
202,0.322
203,0.322
204,0.322
205,0.322
206,0.322
207,0.322
208,0.322
209,0.322
210,0.322
211,0.322
212,0.322
213,0.322
214,0.322
215,0.322
216,0.322
217,0.322
218,0.322
219,0.322
220,0.322
221,0.322
222,0.322
223,0.322
224,0.322
225,0.322
226,0.322
227,0.322
228,0.322
229,0.322
230,0.322
231,0.322
232,0.322
233,0.322
234,0.322
235,0.322
236,0.322
237,0.322
238,0.322
239,0.322
240,0.322
241,0.322
242,0.322
243,0.322
244,0.322
245,0.322
246,0.322
247,0.322
248,0.322
249,0.322
250,0.322
251,0.322
252,0.322
253,0.322
254,0.322
255,0.322
256,0.322
257,0.322
258,0.322
259,0.322
260,0.322
261,0.322
262,0.322
263,0.322
264,0.322
265,0.322
266,0.322
267,0.322
268,0.322
269,0.322
270,0.322
271,0.322
272,0.322
273,0.322
274,0.322
275,0.322
276,0.322
277,0.322
278,0.322
279,0.322
280,0.322
281,0.322
282,0.322
283,0.322
284,0.322
285,0.322
286,0.322
287,0.322
288,0.322
289,0.322
290,0.322
291,0.322
292,0.322
293,0.322
294,0.322
295,0.322
296,0.322
297,0.322
298,0.322
299,0.322
300,0.322
301,0.322
302,0.322
303,0.322
304,0.322
305,0.322
306,0.322
307,0.322
308,0.322
309,0.322
310,0.322
311,0.322
312,0.322
313,0.322
314,0.322
315,0.322
316,0.322
317,0.322
318,0.322
319,0.322
320,0.322
321,0.322
322,0.322
323,0.322
324,0.322
325,0.322
326,0.322
327,0.322
328,0.322
329,0.322
330,0.322
331,0.322
332,0.322
333,0.322
334,0.322
335,0.322
336,0.322
337,0.322
338,0.322
339,0.322
340,0.322
341,0.322
342,0.322
343,0.322
344,0.322
345,0.322
346,0.322
347,0.322
348,0.322
349,0.322
350,0.322
351,0.322
352,0.322
353,0.322
354,0.322
355,0.322
356,0.322
357,0.322
358,0.322
359,0.322
360,0.322
361,0.322
362,0.322
363,0.322
364,0.322
365,0.322
366,0.322
367,0.322
368,0.322
369,0.322
370,0.322
371,0.322
372,0.322
373,0.322
374,0.322
375,0.322
376,0.322
377,0.322
378,0.322
379,0.322
380,0.322
381,0.322
382,0.322
383,0.322
384,0.322
385,0.322
386,0.322
387,0.322
388,0.322
389,0.322
390,0.322
391,0.322
392,0.322
393,0.322
394,0.322
395,0.322
396,0.322
397,0.322
398,0.322
399,0.322
400,0.644
401,0.644
402,0.644
403,0.644
404,0.644
405,0.644
406,0.644
407,0.644
408,0.644
409,0.644
410,0.644
411,0.644
412,0.644
413,0.644
414,0.644
415,0.644
416,0.644
417,0.644
418,0.644
419,0.644
420,0.644
421,0.644
